Estado do Cliente,Categoria do Produto,Valor Total,Status Real,Status Previsto,Acerto do Modelo
MG,auto,467.79999999999995,0,1,False
MG,bed_bath_table,84.13000000000001,1,1,True
PE,cool_stuff,106.99,1,1,True
BA,computers_accessories,45.68,1,1,True
SP,bed_bath_table,68.33,1,1,True
AM,housewares,179.3,1,1,True
SP,toys,153.9,1,1,True
BA,telephony,180.32,0,1,False
RJ,housewares,98.03999999999999,1,1,True
MS,auto,39.230000000000004,1,1,True
SP,health_beauty,99.42999999999999,1,1,True
RJ,audio,238.63,1,1,True
SP,consoles_games,65.09,1,1,True
MG,health_beauty,338.77,1,1,True
BA,stationery,149.14,1,1,True
SP,bed_bath_table,86.88000000000001,1,1,True
RJ,bed_bath_table,73.15,1,1,True
SP,cool_stuff,241.15,1,1,True
SP,computers_accessories,45.81,1,1,True
SP,bed_bath_table,228.07,1,1,True
BA,health_beauty,76.88,1,1,True
SP,computers_accessories,64.0,1,1,True
PE,health_beauty,923.63,1,1,True
SP,construction_tools_safety,107.85,1,1,True
SP,computers_accessories,163.83,1,1,True
SP,bed_bath_table,113.62,1,1,True
RJ,auto,109.63,1,1,True
MG,baby,79.41,1,1,True
DF,watches_gifts,270.38,1,1,True
SP,computers_accessories,82.57,1,1,True
MG,computers_accessories,189.0,1,1,True
SP,health_beauty,26.77,1,1,True
SP,furniture_decor,53.269999999999996,1,1,True
PA,auto,207.26000000000002,1,1,True
SC,electronics,36.0,1,1,True
GO,home_appliances,69.23,1,1,True
MG,garden_tools,77.57,1,1,True
RJ,housewares,53.1,1,1,True
SC,telephony,27.6,1,1,True
RJ,bed_bath_table,139.31,1,1,True
MG,furniture_decor,89.88000000000001,1,1,True
SP,office_furniture,227.16000000000003,1,1,True
MG,cool_stuff,953.82,1,1,True
ES,bed_bath_table,178.59,1,1,True
RS,watches_gifts,1246.42,1,1,True
SP,bed_bath_table,103.55000000000001,1,1,True
SP,furniture_decor,59.0,1,1,True
SP,housewares,22.0,1,1,True
SP,luggage_accessories,120.39999999999999,1,1,True
SP,auto,97.43,1,1,True
CE,fashion_bags_accessories,57.45,0,1,False
SP,toys,56.22,1,1,True
MG,health_beauty,113.21000000000001,1,1,True
MG,luggage_accessories,57.83,1,1,True
SP,furniture_decor,150.74,1,1,True
RS,sports_leisure,136.5,1,1,True
PB,fixed_telephony,122.92,1,1,True
BA,housewares,187.06,1,1,True
GO,bed_bath_table,105.78,1,1,True
SP,sports_leisure,72.67,1,1,True
MG,sports_leisure,55.95,1,1,True
MA,toys,303.75,1,1,True
PR,housewares,74.07,1,1,True
RS,watches_gifts,266.4,1,1,True
GO,perfumery,96.31,1,1,True
SP,sports_leisure,123.34,1,1,True
MA,furniture_decor,77.8,1,1,True
SP,bed_bath_table,183.17999999999998,1,1,True
PE,watches_gifts,155.18,1,1,True
BA,watches_gifts,187.53,1,1,True
SP,bed_bath_table,183.79,1,1,True
SP,fixed_telephony,43.95,1,1,True
RJ,watches_gifts,143.61,1,1,True
SP,housewares,34.83,1,1,True
CE,telephony,43.62,0,1,False
MG,telephony,48.3,1,1,True
RJ,watches_gifts,121.76,1,1,True
SP,toys,29.72,1,1,True
SP,perfumery,56.69,1,1,True
RJ,garden_tools,27.59,1,1,True
SP,furniture_decor,74.88,1,1,True
RJ,furniture_decor,172.62,1,1,True
ES,telephony,40.089999999999996,1,1,True
RS,computers_accessories,58.79,1,1,True
SP,cool_stuff,149.69,1,1,True
RJ,telephony,161.08,1,1,True
PR,electronics,32.37,1,1,True
MG,sports_leisure,123.71000000000001,1,1,True
PE,sports_leisure,210.86,1,1,True
SP,audio,93.87,1,1,True
SP,luggage_accessories,315.75,1,1,True
RJ,bed_bath_table,125.53,1,1,True
RJ,office_furniture,196.34,1,1,True
SP,furniture_decor,71.91,1,1,True
SP,electronics,21.43,1,1,True
SP,fashion_bags_accessories,57.68,1,1,True
SP,books_technical,112.94,1,1,True
PR,computers_accessories,209.5,1,1,True
PR,auto,195.51000000000002,1,1,True
AL,fixed_telephony,54.14,1,1,True
RJ,pet_shop,36.56,1,1,True
MG,computers_accessories,91.86000000000001,1,1,True
SP,toys,260.0,1,1,True
SP,drinks,49.410000000000004,1,1,True
PR,bed_bath_table,91.78,1,1,True
RJ,toys,137.07999999999998,1,1,True
SC,electronics,197.85,1,1,True
SP,toys,216.60000000000002,1,1,True
CE,cool_stuff,65.57,1,1,True
PR,home_appliances,44.47,1,1,True
PE,sports_leisure,105.41,1,1,True
SP,watches_gifts,192.66,1,1,True
BA,fashion_bags_accessories,75.84,1,1,True
MG,cool_stuff,133.85,1,1,True
SP,furniture_decor,128.1,1,1,True
PI,electronics,62.28,1,1,True
SP,health_beauty,31.77,1,1,True
SP,office_furniture,101.05000000000001,1,1,True
SP,health_beauty,42.51,1,1,True
SP,baby,42.78,1,1,True
RJ,housewares,100.95,1,1,True
MG,computers_accessories,135.92,1,1,True
SP,bed_bath_table,97.0,1,1,True
SP,watches_gifts,102.53,1,1,True
SP,watches_gifts,169.87,1,1,True
SP,perfumery,27.86,1,1,True
SP,drinks,57.43,1,1,True
MT,housewares,112.05,1,1,True
SP,consoles_games,61.64,1,1,True
PR,telephony,28.07,1,1,True
SC,health_beauty,382.74,1,1,True
GO,stationery,34.22,1,1,True
ES,electronics,75.12,1,1,True
MT,furniture_decor,91.0,1,1,True
TO,garden_tools,88.72,1,1,True
SP,stationery,38.91,1,1,True
RS,sports_leisure,39.230000000000004,1,1,True
SP,computers_accessories,80.27,1,1,True
DF,furniture_decor,64.52,1,1,True
SP,toys,111.21000000000001,1,1,True
SP,bed_bath_table,73.77,1,1,True
GO,food,43.0,1,1,True
SP,books_general_interest,25.16,1,1,True
AL,computers_accessories,285.54,1,1,True
MG,home_construction,113.44,1,1,True
SP,sports_leisure,199.14,1,1,True
PR,auto,166.14000000000001,1,1,True
RJ,perfumery,25.7,1,1,True
RS,health_beauty,106.38,1,1,True
MG,computers_accessories,204.05,1,1,True
SP,health_beauty,23.29,1,1,True
RS,garden_tools,168.4,1,1,True
ES,luggage_accessories,207.83,1,1,True
ES,electronics,27.75,1,1,True
RS,health_beauty,126.22,1,1,True
MG,toys,65.00999999999999,1,1,True
RJ,office_furniture,204.88,1,1,True
SP,fashion_bags_accessories,20.77,1,1,True
SP,telephony,21.38,1,1,True
SP,bed_bath_table,169.67000000000002,1,1,True
ES,toys,43.0,1,1,True
RJ,furniture_decor,55.1,1,1,True
MG,computers_accessories,40.379999999999995,1,1,True
SP,consoles_games,36.35,1,1,True
SP,sports_leisure,80.92,0,1,False
MG,sports_leisure,120.09,1,1,True
SP,luggage_accessories,92.39,1,1,True
CE,consoles_games,88.86,1,1,True
SP,garden_tools,63.269999999999996,1,1,True
RJ,baby,67.99,1,1,True
SP,sports_leisure,69.32,1,1,True
MA,computers_accessories,162.89,1,1,True
SP,agro_industry_and_commerce,1199.47,1,1,True
RR,sports_leisure,171.69,1,1,True
SP,health_beauty,111.85,1,1,True
SP,pet_shop,115.86000000000001,1,1,True
SP,pet_shop,64.56,1,1,True
RJ,telephony,33.089999999999996,1,1,True
SP,health_beauty,214.30999999999997,1,1,True
BA,office_furniture,134.25,1,1,True
AL,cool_stuff,260.99,1,1,True
MG,watches_gifts,1730.87,1,1,True
RJ,telephony,39.089999999999996,1,1,True
SP,health_beauty,71.42,1,1,True
MG,auto,114.21,1,1,True
MG,sports_leisure,19.28,1,1,True
SP,furniture_decor,27.29,1,1,True
SP,bed_bath_table,196.79000000000002,1,1,True
RS,furniture_decor,140.32999999999998,1,1,True
DF,costruction_tools_garden,55.01,1,1,True
MT,furniture_decor,42.67,1,1,True
BA,telephony,40.78,1,1,True
SP,bed_bath_table,48.82,1,1,True
SP,baby,91.95,1,1,True
BA,computers_accessories,64.59,1,1,True
SP,consoles_games,46.379999999999995,1,1,True
ES,perfumery,264.49,1,1,True
SP,office_furniture,219.26,1,1,True
MT,food,208.74,1,1,True
ES,telephony,27.09,1,1,True
MT,garden_tools,79.56,1,1,True
MG,sports_leisure,4163.51,1,1,True
SP,health_beauty,49.0,1,1,True
RS,construction_tools_construction,49.59,1,1,True
GO,perfumery,183.85,1,1,True
SP,housewares,57.6,1,1,True
MG,garden_tools,116.24,1,1,True
SP,computers_accessories,78.28,1,1,True
SP,cool_stuff,182.76,1,1,True
RJ,watches_gifts,64.44,1,1,True
SP,furniture_decor,186.25,1,1,True
RJ,consoles_games,32.69,1,1,True
SP,industry_commerce_and_business,92.15,1,1,True
MA,perfumery,288.27,1,1,True
PR,housewares,122.2,1,1,True
SP,auto,134.82999999999998,1,1,True
SP,baby,50.65,1,1,True
RS,cool_stuff,55.6,1,1,True
BA,home_appliances,44.8,1,1,True
SP,housewares,38.62,1,1,True
SC,watches_gifts,228.23,1,1,True
SP,bed_bath_table,115.9,1,1,True
MG,auto,87.64,1,1,True
SP,perfumery,478.33,1,1,True
PB,health_beauty,240.82,1,1,True
MG,furniture_decor,309.15999999999997,1,1,True
MG,health_beauty,50.05,1,1,True
MG,bed_bath_table,75.62,1,1,True
SP,furniture_decor,88.08,1,1,True
SP,cool_stuff,220.71,1,1,True
PR,perfumery,185.63,1,1,True
SP,stationery,220.27,1,1,True
SP,housewares,50.46,1,1,True
SP,health_beauty,16.96,1,1,True
MG,watches_gifts,67.44,1,1,True
BA,garden_tools,674.22,1,1,True
SP,consoles_games,262.24,1,1,True
CE,electronics,40.629999999999995,1,1,True
SP,health_beauty,22.7,1,1,True
MG,watches_gifts,125.44,1,1,True
RJ,bed_bath_table,191.58,1,1,True
PR,luggage_accessories,92.65,1,1,True
SP,housewares,11.85,1,1,True
PR,auto,257.44,1,1,True
SP,bed_bath_table,102.13,1,1,True
RJ,computers_accessories,166.69,1,1,True
PE,industry_commerce_and_business,126.03,0,1,False
SP,health_beauty,68.62,0,1,False
CE,watches_gifts,622.73,1,1,True
RJ,furniture_living_room,87.11,1,1,True
RS,health_beauty,165.8,1,1,True
SP,health_beauty,105.28,1,1,True
SP,small_appliances,77.61,1,1,True
SP,health_beauty,107.78,1,1,True
RJ,pet_shop,170.63,1,1,True
ES,toys,148.61,1,1,True
SP,fixed_telephony,40.77,1,1,True
SP,audio,22.29,1,1,True
BA,furniture_living_room,130.75,1,1,True
RJ,bed_bath_table,117.85000000000001,1,1,True
SC,health_beauty,138.09,1,1,True
RJ,fashion_shoes,45.69,1,1,True
SP,diapers_and_hygiene,56.15,1,1,True
MG,cool_stuff,148.15,1,1,True
SC,auto,445.57000000000005,1,1,True
SP,electronics,69.53999999999999,1,1,True
RJ,housewares,58.92,1,1,True
SP,furniture_decor,91.78999999999999,1,1,True
SP,housewares,254.45,1,1,True
SP,sports_leisure,131.44,1,1,True
GO,housewares,35.78,1,1,True
SP,costruction_tools_garden,53.42,1,1,True
SP,housewares,26.689999999999998,1,1,True
SP,toys,97.78,1,1,True
SP,musical_instruments,354.98,1,1,True
RJ,baby,99.32,1,1,True
SP,fashion_bags_accessories,46.78,1,1,True
RS,sports_leisure,63.910000000000004,1,1,True
SP,bed_bath_table,102.03,1,1,True
MG,sports_leisure,126.76,1,1,True
SP,furniture_decor,22.18,1,1,True
MG,musical_instruments,73.16,1,1,True
SP,baby,30.59,1,1,True
SC,bed_bath_table,88.43,1,1,True
RJ,health_beauty,218.13,1,1,True
SP,bed_bath_table,151.97,1,1,True
MG,housewares,83.27000000000001,1,1,True
RJ,consoles_games,118.17,1,1,True
MG,health_beauty,78.22,1,1,True
MG,auto,34.71,1,1,True
MG,garden_tools,77.57,1,1,True
SP,bed_bath_table,131.44,1,1,True
RS,bed_bath_table,65.05,1,1,True
SP,bed_bath_table,88.74,1,1,True
PR,auto,46.129999999999995,1,1,True
RJ,air_conditioning,64.62,1,1,True
MG,baby,65.00999999999999,1,1,True
SP,home_confort,104.85000000000001,1,1,True
SC,auto,77.57,1,1,True
MG,cool_stuff,59.01,1,1,True
RS,bed_bath_table,107.78,1,1,True
RJ,computers_accessories,88.37,1,1,True
SP,computers_accessories,212.73,1,1,True
CE,toys,62.620000000000005,1,1,True
SP,health_beauty,134.01,1,1,True
SP,stationery,190.4,1,1,True
MG,housewares,138.07,1,1,True
SC,health_beauty,92.72999999999999,1,1,True
GO,small_appliances,99.34,0,1,False
DF,furniture_decor,66.00999999999999,1,1,True
MG,computers_accessories,77.08,1,1,True
SP,housewares,75.08,1,1,True
PR,sports_leisure,162.89000000000001,1,1,True
PR,housewares,30.22,1,1,True
SP,bed_bath_table,147.03,1,1,True
SP,market_place,36.65,1,1,True
PR,electronics,37.25,1,1,True
ES,telephony,30.09,1,1,True
MG,watches_gifts,104.78999999999999,1,1,True
SP,stationery,162.62,1,1,True
MG,telephony,33.42,1,1,True
SC,sports_leisure,71.51,1,1,True
SP,health_beauty,162.55,1,1,True
RJ,computers_accessories,29.09,1,1,True
MA,auto,79.04,1,1,True
MG,baby,238.1,1,1,True
MG,telephony,41.51,1,1,True
SP,baby,190.0,1,1,True
PA,watches_gifts,46.629999999999995,1,1,True
SP,garden_tools,171.77,1,1,True
RS,watches_gifts,30.66,1,1,True
SP,computers_accessories,30.82,1,1,True
SP,sports_leisure,76.62,1,1,True
SP,health_beauty,49.75,1,1,True
SP,auto,28.75,1,1,True
SP,computers_accessories,32.43,1,1,True
SP,consoles_games,32.129999999999995,1,1,True
SP,cool_stuff,42.58,1,1,True
RJ,furniture_decor,47.95,1,1,True
SP,stationery,221.35,1,1,True
MG,sports_leisure,104.55,1,1,True
PR,bed_bath_table,119.63000000000001,1,1,True
SP,food_drink,47.68,1,1,True
RJ,cool_stuff,68.35,1,1,True
SP,housewares,76.78999999999999,1,1,True
MG,baby,173.53,1,1,True
SP,fashion_bags_accessories,308.86,1,1,True
SP,housewares,42.51,1,1,True
SP,housewares,27.880000000000003,1,1,True
SP,furniture_decor,49.33,1,1,True
RJ,electronics,45.22,1,1,True
PR,watches_gifts,194.11,1,1,True
SP,home_confort,100.60000000000001,1,1,True
DF,bed_bath_table,89.25,1,1,True
SP,furniture_decor,186.92000000000002,1,1,True
SE,consoles_games,70.84,1,1,True
RJ,stationery,208.57,1,1,True
PE,watches_gifts,199.0,1,1,True
SP,furniture_decor,69.99000000000001,1,1,True
RJ,computers_accessories,53.01,1,1,True
RJ,fashion_bags_accessories,98.56,1,1,True
SP,computers_accessories,99.74,1,1,True
SP,home_appliances,194.32000000000002,1,1,True
PE,books_technical,144.41,1,1,True
RS,furniture_decor,322.7,1,1,True
SP,sports_leisure,44.31,1,1,True
RJ,housewares,80.15,1,1,True
SE,stationery,79.02,1,1,True
MG,pet_shop,113.82,1,1,True
RS,health_beauty,30.0,1,1,True
SP,bed_bath_table,35.28,1,1,True
SP,furniture_decor,29.28,1,1,True
SP,furniture_decor,48.15,1,1,True
SP,home_construction,50.93000000000001,1,1,True
SP,health_beauty,66.91,1,1,True
RS,consoles_games,51.86,1,1,True
SP,housewares,65.98,1,1,True
PR,auto,115.45,1,1,True
CE,health_beauty,86.71,1,1,True
MG,bed_bath_table,123.89,1,1,True
PE,health_beauty,103.81,0,1,False
RJ,cool_stuff,156.64000000000001,1,1,True
GO,watches_gifts,557.87,1,1,True
PB,auto,192.32,1,1,True
MG,furniture_decor,46.01,1,1,True
RJ,garden_tools,67.5,1,1,True
RJ,bed_bath_table,84.59,1,1,True
RS,telephony,76.57,1,1,True
SP,perfumery,77.29,1,1,True
SP,sports_leisure,135.72,1,1,True
SP,watches_gifts,358.5,1,1,True
RS,furniture_decor,328.17,0,1,False
RJ,stationery,185.85,1,1,True
SP,sports_leisure,155.29,1,1,True
SE,furniture_decor,310.33,1,1,True
SP,sports_leisure,62.78,1,1,True
SC,furniture_decor,96.61,1,1,True
SP,computers_accessories,41.870000000000005,1,1,True
RJ,telephony,96.74,1,1,True
MT,cool_stuff,142.76,1,1,True
SP,pet_shop,48.209999999999994,1,1,True
CE,housewares,48.099999999999994,1,1,True
SP,musical_instruments,223.31,1,1,True
SP,baby,57.989999999999995,1,1,True
MG,baby,45.8,1,1,True
RJ,garden_tools,157.24,1,1,True
SP,telephony,195.54,1,1,True
MT,fashion_shoes,178.25,1,1,True
SP,garden_tools,63.269999999999996,1,1,True
RJ,perfumery,68.12,1,1,True
MA,agro_industry_and_commerce,614.63,0,1,False
MG,sports_leisure,55.849999999999994,1,1,True
SP,computers_accessories,175.3,1,1,True
MA,tablets_printing_image,178.55,1,1,True
SP,bed_bath_table,26.75,1,1,True
RJ,toys,288.46,1,1,True
MG,bed_bath_table,38.6,1,1,True
SP,telephony,24.950000000000003,1,1,True
BA,computers_accessories,849.28,1,1,True
PA,furniture_decor,84.81,1,1,True
MG,audio,34.0,1,1,True
MG,garden_tools,150.1,1,1,True
RS,sports_leisure,126.9,1,1,True
SP,sports_leisure,140.08,1,1,True
RJ,furniture_decor,29.810000000000002,1,1,True
MG,music,247.62,1,1,True
SP,pet_shop,32.31,1,1,True
RJ,furniture_decor,54.06,1,1,True
MG,furniture_decor,373.29,1,1,True
MG,housewares,154.78,1,1,True
SP,bed_bath_table,53.36,1,1,True
SP,cool_stuff,286.59,1,1,True
SP,small_appliances,315.72999999999996,1,1,True
SP,home_confort,122.17,1,1,True
RJ,furniture_decor,119.53,1,1,True
MG,computers_accessories,60.37,1,1,True
MG,toys,178.18,0,1,False
SP,electronics,21.43,1,1,True
RJ,furniture_living_room,89.67,1,1,True
SP,stationery,103.63,1,1,True
SP,health_beauty,202.82000000000002,1,1,True
SP,watches_gifts,142.26,1,1,True
ES,garden_tools,32.0,1,1,True
RN,furniture_decor,211.59,1,1,True
SC,baby,135.75,1,1,True
SP,pet_shop,57.629999999999995,1,1,True
MG,health_beauty,35.24,1,1,True
RS,housewares,78.5,1,1,True
RJ,office_furniture,215.64000000000001,1,1,True
RJ,watches_gifts,364.99,1,1,True
RJ,housewares,190.08,1,1,True
RJ,computers_accessories,1055.86,1,1,True
PR,telephony,43.089999999999996,1,1,True
RJ,office_furniture,204.88,1,1,True
RS,home_construction,143.49,1,1,True
PR,food,40.16,1,1,True
MG,health_beauty,42.66,1,1,True
SP,baby,87.71000000000001,1,1,True
SP,telephony,88.31,1,1,True
ES,baby,201.29000000000002,1,1,True
SP,furniture_decor,82.68,1,1,True
SP,health_beauty,41.75,1,1,True
MG,watches_gifts,67.44,1,1,True
SP,costruction_tools_tools,748.27,1,1,True
AL,watches_gifts,574.64,1,1,True
SP,home_appliances,22.87,1,1,True
RJ,toys,516.28,1,1,True
MG,computers_accessories,45.0,1,1,True
RJ,sports_leisure,90.88000000000001,1,1,True
CE,pet_shop,156.87,1,1,True
RJ,garden_tools,135.07999999999998,1,1,True
RJ,computers_accessories,52.519999999999996,1,1,True
MS,stationery,107.0,1,1,True
SP,health_beauty,67.77,1,1,True
RS,perfumery,710.34,1,1,True
SP,toys,67.5,1,1,True
PE,auto,184.32000000000002,1,1,True
RJ,telephony,220.66,1,1,True
SP,cool_stuff,614.4,1,1,True
SP,food,188.85,1,1,True
MG,health_beauty,96.52,1,1,True
PR,health_beauty,73.19,1,1,True
PR,electronics,31.38,1,1,True
PE,watches_gifts,64.14,1,1,True
BA,furniture_decor,94.99,1,1,True
SP,computers_accessories,88.60000000000001,1,1,True
RJ,sports_leisure,48.29,1,1,True
PR,bed_bath_table,106.87,1,1,True
SP,consoles_games,47.62,1,1,True
SP,bed_bath_table,54.730000000000004,1,1,True
PE,sports_leisure,303.32,1,1,True
PR,bed_bath_table,342.07,1,1,True
DF,health_beauty,88.06,1,1,True
SP,office_furniture,324.7,1,1,True
PR,costruction_tools_tools,46.69,1,1,True
RS,furniture_decor,194.28,1,1,True
BA,furniture_decor,67.05,1,1,True
RN,bed_bath_table,188.32,1,1,True
MG,bed_bath_table,189.37,1,1,True
SP,garden_tools,90.54,1,1,True
GO,furniture_decor,187.9,1,1,True
SP,watches_gifts,128.67,1,1,True
MG,housewares,70.89,1,1,True
SP,baby,137.09,1,1,True
SP,bed_bath_table,81.73,1,1,True
SC,health_beauty,811.29,1,1,True
SP,furniture_decor,115.09,1,1,True
RJ,furniture_decor,50.18,1,1,True
PR,telephony,27.09,1,1,True
PR,sports_leisure,210.43,1,1,True
SP,health_beauty,37.61,1,1,True
PR,books_general_interest,109.41999999999999,1,1,True
SP,bed_bath_table,92.72999999999999,1,1,True
BA,computers_accessories,53.18,1,1,True
DF,drinks,63.6,1,1,True
RS,garden_tools,77.57,1,1,True
SC,bed_bath_table,235.74,1,1,True
SP,computers_accessories,108.68,1,1,True
SP,stationery,54.459999999999994,1,1,True
SP,bed_bath_table,68.73,1,1,True
SC,stationery,56.01,1,1,True
GO,furniture_decor,234.84,1,1,True
MG,perfumery,71.56,1,1,True
SE,health_beauty,146.76,1,1,True
SP,computers_accessories,89.88000000000001,1,1,True
GO,garden_tools,77.57,1,1,True
SP,telephony,56.77,1,1,True
MS,toys,150.39000000000001,1,1,True
GO,consoles_games,39.6,1,1,True
SP,telephony,35.449999999999996,1,1,True
PR,cool_stuff,307.02,1,1,True
SP,cool_stuff,203.99,1,1,True
MG,health_beauty,106.38,1,1,True
SP,housewares,111.22,1,1,True
SP,baby,171.93,0,1,False
PR,watches_gifts,423.06,1,1,True
RJ,electronics,36.69,1,1,True
PE,computers_accessories,163.7,1,1,True
RJ,watches_gifts,50.739999999999995,1,1,True
SC,bed_bath_table,43.22,1,1,True
SP,housewares,26.75,1,1,True
SP,auto,73.43,1,1,True
SP,pet_shop,53.95,1,1,True
SP,bed_bath_table,56.989999999999995,1,1,True
RJ,stationery,106.87,1,1,True
SP,furniture_decor,157.36,1,1,True
SP,construction_tools_construction,573.51,1,1,True
RJ,home_appliances_2,493.63,1,1,True
AM,telephony,44.25,1,1,True
MG,housewares,33.11,1,1,True
SP,health_beauty,106.29,1,1,True
RS,computers_accessories,94.3,1,1,True
RS,baby,114.45,1,1,True
SP,furniture_decor,96.82000000000001,1,1,True
MG,computers_accessories,42.46,1,1,True
MT,garden_tools,121.05000000000001,1,1,True
SP,baby,32.58,1,1,True
SP,construction_tools_construction,87.32,1,1,True
SP,cool_stuff,62.01,1,1,True
SP,drinks,65.43,1,1,True
SP,furniture_decor,74.05,1,1,True
GO,computers_accessories,105.32,1,1,True
SP,housewares,39.239999999999995,1,1,True
SP,baby,52.39,1,1,True
SP,computers_accessories,47.62,1,1,True
SP,market_place,198.45000000000002,1,1,True
PE,health_beauty,61.42,1,1,True
RJ,health_beauty,81.65,1,1,True
SP,home_appliances,29.98,1,1,True
SP,bed_bath_table,34.089999999999996,1,1,True
SP,computers_accessories,128.19,1,1,True
SP,drinks,18.87,1,1,True
MG,computers_accessories,43.089999999999996,1,1,True
SP,bed_bath_table,53.37,1,1,True
SP,bed_bath_table,133.76,1,1,True
RJ,books_technical,290.37,1,1,True
RS,health_beauty,39.95,1,1,True
RJ,health_beauty,75.65,0,1,False
RJ,electronics,28.28,1,1,True
PR,computers_accessories,35.55,1,1,True
SP,computers_accessories,57.58,1,1,True
PR,garden_tools,77.57,1,1,True
DF,auto,260.64,1,1,True
RJ,bed_bath_table,55.1,1,1,True
RJ,toys,86.15,1,1,True
ES,watches_gifts,144.51,1,1,True
SC,furniture_decor,54.51,1,1,True
SP,books_general_interest,49.69,1,1,True
MA,cool_stuff,294.82,1,1,True
BA,perfumery,96.99,1,1,True
DF,health_beauty,84.24,1,1,True
RJ,furniture_decor,195.79,1,1,True
SP,auto,219.58,1,1,True
SP,toys,116.44999999999999,1,1,True
SP,sports_leisure,24.189999999999998,1,1,True
RS,computers_accessories,100.06,1,1,True
SC,computers_accessories,56.0,1,1,True
MG,toys,136.5,1,1,True
PB,garden_tools,97.87,1,1,True
SP,bed_bath_table,93.48,1,1,True
MG,computers_accessories,510.22,1,1,True
